185023.0,3808.74218,7826.58269,0.0
185024.0,3808.74177,7826.58011,0.0
185025.0,3808.74048,7826.57663,0.0
185026.0,3808.74017,7826.57622,0.0
185027.0,3808.74025,7826.57635,0.0
185028.0,3808.73994,7826.5749,0.0
185029.0,3808.7396,7826.57339,0.0
185030.0,3808.73933,7826.57177,0.0
185031.0,3808.73925,7826.57068,0.0
185032.0,3808.73956,7826.57046,0.0
185033.0,3808.73994,7826.57072,0.0
185034.0,3808.74095,7826.57857,0.0
185035.0,3808.74138,7826.583,0.0
185036.0,3808.74149,7826.58516,0.0
